,time,812,813,814,536,537,538,539,540,541,551,552,553,549,548,550,743,744,499,530,531,532,533,534,535,1029,1030,691,1031,770,771,772,773,774,775,776,889,890,891,894,893,892,896,897,979,980,981,982,987,988,989,990,991,992,993,709,708,711,710,812_loess,813_loess,814_loess,536_loess,537_loess,538_loess,539_loess,540_loess,541_loess,551_loess,552_loess,553_loess,549_loess,548_loess,550_loess,742_loess,743_loess,744_loess,499_loess,530_loess,531_loess,532_loess,533_loess,534_loess,535_loess,1029_loess,1030_loess,691_loess,1031_loess,770_loess,771_loess,772_loess,773_loess,774_loess,775_loess,776_loess,889_loess,890_loess,891_loess,894_loess,893_loess,892_loess,895_loess,896_loess,897_loess,979_loess,980_loess,981_loess,982_loess,987_loess,988_loess,989_loess,990_loess,991_loess,992_loess,993_loess,709_loess,708_loess,711_loess,710_loess
10,2000-11-01,5063.5,4833,5344,3250.75,3446.5,4482,3224,2879,3231.6667,2986,2595,2682.3333,3070.6667,3338.6667,3338.6667,3798,3947,1919,2279,1739,3445,3620.75,4907,3641,1223,1401.5,1443,1308.75,2503,2211.5,2601,3105.5,5882,4466,5495,1030,1787,842,1421,1247,1421,1185.3334,1187.6666,3319,3605,3472,3431,3697.5,2935.5,3250,3068.2,2800.4,2758.8,2871.6,812,592,5924,7192,5016.22759582066,5016.62520881782,5430.41561044961,3517.89429667134,3597.98438194213,4672.21702817283,3611.90104050553,2849.9623878269,3129.69432862149,2928.77775298434,2586.92874421305,2643.61786912827,3056.73847410088,3246.69374019158,3246.69374019158,2327.39783670558,3748.68779132419,3561.7605682104,1841.830896971,2310.28600443947,2091.43337715667,3733.49441666548,4028.2638752775,4407.4896366932,3354.1068497543,1174.37798632438,1355.38392614173,1401.80228680006,1319.51725617941,2762.45337161594,2149.02114778681,2626.43898126695,3121.66061411462,3604.15275635798,3024.33697740982,4145.49871545449,1249.34794529287,1865.65660146474,1208.70091502808,1568.55595538147,1482.63948654382,1537.95502299366,1000.60204056915,1167.97296771445,1179.77057702063,3035.06824589642,3169.97794240961,3212.59964376511,3049.7032094089,4044.69674652344,3140.86552735459,3675.62465701743,3026.44409065442,2853.84568079287,2756.9520735481,2915.59913782093,795.953916953118,558.260036793059,3843.8618975288,4032.21814201564
11,2000-12-01,4540.5,4301.5,4507,2527.25,3035,4146,2691.5,2345.5,2587.5,2232,2285.5,2186,2757,3003,3003,3238.25,3228,1923,2732,2471,4630,4970,4417.97221666667,3359.61904285714,959.75,1331,1289,1322,1937.5,1825,2143.5,2331,3958,3496,4699,1222.5,1947.5,1021.5,1481.3334,1476.1666,1530.8334,1128.5,1120.5,3804,4170.5,3864.25,4059.5,5363,5018.5,4596.5,5362,4950,4758,5287,763.9167,543.5,4205.125,4631.875,4807.75076545901,4599.5495400952,5350.83626861564,2803.02491180776,3070.49917711925,4171.24532147793,2917.06883543501,2449.54867542365,2741.8581624917,2420.06257750531,2299.50158998141,2309.12824604613,2731.6036294006,2938.64159143335,2938.64159143335,2097.09755654919,3347.23671512663,3333.65709882921,1884.96524903761,2599.9236848496,2339.50623866661,4048.97222206848,4339.70132209208,4671.52148196351,3514.14386941849,1088.73945724615,1329.40919501941,1429.28192904276,1250.46943114661,2199.13076497847,1900.42791608786,2269.42821646716,2608.74231296799,3935.12284071231,2877.86230272577,4116.0584597612,1278.89825236831,1865.19679110751,1086.59981986797,1487.00068616573,1432.66487578703,1499.53951979035,1035.2392899465,1158.67794664497,1206.06009596032,3207.37104867213,3382.80132495876,3317.47410406732,3048.45459869363,4247.93925786371,3454.43399788188,3907.26115008105,3468.69728663403,3254.68863586619,3171.00564400269,3299.27526583624,761.669540528129,534.996106656271,3993.6147013792,4230.74797757289
12,2001-01-01,4819,4531.75,5424.5,2324,2670.5,3889.125,2402,2059,2334,1975.5,2040,2017,2342.5,2534,2534,2861.6,2780.2,1918.9,3007.5,2710,4343,4790,5544.5,4211,948.6667,1266.75,1589.25,1034.1666,1687,1476,1773,1934,2668,2515,3133,1579,1891.6666,1167.3334,1471,1429.3334,1488,1128.5,1222,2981.5,3227,3110,2746,4819.05,4093.3083,4329.1417,3832.25,3653,3546.5,3635.5,738,485,3974,4152,4677.34560417679,4515.09853718878,5243.98828896528,2411.3393876868,2813.59270984119,3915.43549867571,2543.76130275621,2197.7178998576,2463.52436363988,2051.78046327067,2039.62945883323,2081.69906816214,2466.38577826794,2639.13087357978,2639.13087357978,2018.45102709034,3067.22659268653,2970.22556309454,1869.20888602763,2769.34718938872,2557.16158157568,4369.44189718338,4581.55941753072,4827.87810118437,3564.94492144824,1075.47835877173,1308.44136778314,1459.42659109855,1234.22155067829,1920.18021549619,1747.79409911754,2061.44357235191,2343.84830549638,2877.20735653959,2626.7047524114,3396.60694052738,1467.6906875223,1857.04960032895,1093.43925285943,1435.39726321747,1419.97198283741,1478.77663490133,1105.800256365,1161.17576314333,1251.66860059406,3317.45271711376,3433.56786586719,3298.04204032094,3065.23164458297,4699.42544346927,3937.27211534273,4277.92350598564,3931.79004134054,3697.92371952027,3614.68941927821,3709.34798660518,724.157514446191,521.218268441512,4182.51184236376,4398.33823059287
13,2001-02-01,4558,4523.5,5139,2149.5,2600,3582.6667,2362.25,1976.5,2239.5,1754.5,1619.5,1887,2155,2254.5,2254.5,2768.6667,2605.1667,1815.6,2818,2765,4328,4263,4140,3321,1109,904.25,1225.5,1147,2175.5,1822.25,2187.3333,2576.25,1743,1764,2035,1661,1783.5,1150.5,1376.5,1409.5,1448,1177,1401,2545.75,2785.25,2679.75,2852.5,4922.98608333333,4169.868,4380.67366666667,4429.66666666667,4148.66666666667,4075,4171,655,489,4369.6665,4361,4599.91736346062,4532.5477881775,5209.21158929654,2213.83930313564,2622.98581559024,3721.1712803427,2412.80663847069,2107.74776969028,2375.38592296502,1833.06317083224,1911.70429618471,1947.01398696136,2341.80896245578,2445.94102092721,2445.94102092721,2140.07902771445,3092.17123751251,2887.68638349197,1793.11370146198,2823.44491181779,2586.14305398564,4587.28096666231,4688.00010545505,5018.26104282723,3648.44842913901,1165.09266924683,1332.7370850198,1525.65210905865,1257.27601776265,1786.27908459722,1633.03967308548,1936.97742675229,2226.59416813746,2594.88484726417,2246.38327270591,2880.26418188366,1666.81998050247,1826.94048182638,1173.15887630785,1406.7603008217,1436.72928166871,1469.20882618918,1190.89712603196,1184.68632954095,1314.85950192909,3535.469291892,3436.57632702569,3278.09091460849,3215.28747935305,5180.03762714959,4418.44936637833,4567.7191136025,4490.59920282267,4221.62312133071,4158.61154077075,4155.76647904709,687.04495916161,515.585646688058,4146.72352736128,4419.15083637008
14,2001-03-01,4481.6665,4619,5150.3335,2209,2576,3699.8,2388.8333,2099,2330.6667,1621,1905.6666,1892.6666,2254,2278.3333,2278.3333,3195,2864.3333,1675,2647,2342,5095,4973.5,5208.44441666667,3782,1391.75,1329,1582,1373.5,1572.5,1550,1763.5,2093.5,1798,1769.5,2256.5,1661,1783.5,1150.5,1376.5,1409.5,1448,1275.5,1355.5,4198,3927,3647,4143.5,6532,5056.6665,6044.3335,5344.5,4971,4932,4925,671,609,4949,4642.6665,4542.43401840412,4566.52184614609,5074.48800655735,2059.2374945216,2523.92904927312,3532.71739867859,2386.26847348602,2248.33494105434,2539.14983076874,1770.95934962188,1851.85278626995,1884.58876332962,2356.44606114863,2403.75310212606,2403.75310212606,2496.96640371242,3402.4775312128,3056.76516789873,1689.09655206822,2778.61525292037,2489.2433009629,4704.63593351195,4692.64838119101,5242.56930364656,3677.37936579257,1326.96757249281,1389.11683907004,1583.05953335381,1352.96465313811,1736.78807886771,1579.59912322522,1895.87270627802,2233.88390677802,2566.14229710993,2217.41079427593,2889.00131883447,1901.03773254427,1836.87280828349,1286.12758825917,1381.25050738918,1451.05857970931,1455.94430068341,1243.45550672446,1203.86375251873,1356.54142136512,3604.48056854984,3518.7598994793,3473.60428808898,3295.65330368661,5434.2144039955,4666.45747890192,4725.10981492972,4417.1177527127,4209.88092053987,4017.69526671839,4197.65706744454,652.403732460021,505.109169743549,4049.34256857586,4225.76101356476
15,2001-04-01,4505.9663,4547.817,4980.7,1801,2259,3318.3333,2374.3333,2398.4,2775.3335,1837,1960.5,1843,2672,2583,2583,4095.75,3554,1579.8,3102,2553,4763,4593.5,5396,3915,1516,1506.75,1674,1548.5,1646.5,1454.1666,1871,2212.9167,3076.0715,2765.0715,3639.5715,2292,1780,1459,1332,1572,1475,1177,1401,4765.5,5145.5,4959,4394,6257,5242,5481,5327,4992,5106,4563,611.4,461.4,3785.5,2584,4474.44798770392,4599.82994680297,4908.39104411976,2225.92792412163,2578.03246417269,3511.17955343483,2446.41992279726,2587.03062795547,2948.00014935294,1877.48430336719,1957.17174310078,1953.16406909057,2452.05818008156,2699.06184170838,2699.06184170838,3166.27000381717,3825.86396201418,3451.61757918303,1610.11921576658,2676.55041430965,2310.34953483431,4735.36939007699,4688.03887877277,5393.95500679112,3591.29064165087,1463.52598855497,1475.79066220653,1618.11964893219,1474.70692526361,1652.546940256,1512.56738135056,1830.55754494992,2223.72055617673,2781.24846990262,2406.86497153293,3285.21835440466,2116.3539634406,1940.98361715603,1440.76547639939,1383.15837651743,1448.64353728248,1439.32292912678,1253.09252560597,1230.09484676038,1346.65698086703,3639.74605008773,3578.41460250827,3598.1958089529,3291.58871800468,5524.4005865681,4664.01131034024,4736.73520540747,4167.18105269067,3927.61108595376,3788.44239908179,3889.2865281443,618.981842069383,490.915079003505,3926.34073839935,3938.65874483358
16,2001-05-01,4497.333,4609.396,4572.3,993,2653.9,3034,2456,3152.7,3464.6335,1869,1665,1834,2361,2265,2265,6173,5026,1967,2429,1891,4834.5,5261,5625.5,3437.5,1589.5,1627.125,1652.625,1627.5,1624,1454,1729,2133,3254.5,2555,3965.5,2412.3333,2202.6667,1692.1666,1443.1112,1404.1666,1418.6666,1215.6666,1270.6666,3134,3607.5,3973,2860,5442.6665,4552.6665,4638.3335,3616,3278.5,3334,2976,611.4,461.4,3785.5,3467,4495.70270822183,4748.93714156153,4781.32551688831,2466.64842859748,2803.2757329896,3760.00119750725,2542.22936456953,3080.91449440734,3558.13543347609,2157.12024919559,2212.49739205182,2175.19354682755,2554.7911882525,3119.2473070363,3119.2473070363,3865.17344327009,4237.69584122761,3798.46343171761,1511.09351760972,2576.34096582617,2153.50468884382,4486.68723847221,4436.01369808416,5494.50147968772,3347.39935246181,1523.08509012829,1543.5689691765,1610.64240055932,1515.7447403748,1593.52707736219,1457.27112588713,1816.13142045241,2261.74352199105,3331.08186456971,2846.14344093997,3918.79271185611,2343.34897277729,2116.16110019254,1633.33511964376,1414.33514138596,1443.75350066479,1426.87729737453,1224.47470352143,1237.00620928914,1305.71700932369,3377.85444861566,3492.58557693796,3565.31751590341,3187.96693872618,5372.90915761817,4404.66632476922,4549.06535832239,3805.08827563694,3530.00267936685,3434.06696678009,3405.043084547,575.422318519358,446.859976751877,3741.00494642506,3613.60264096677
17,2001-06-01,4130.6665,4763.3335,4682.6665,2993.25,3164,4721.25,2867.5715,3512,4385,2791,2762,2717.25,3554.25,3811.25,3811.25,4532,4301.25,1523,2538,2154,3966.16666666667,3957.41666666667,5637.6665,2882.3333,1536.75,1598.25,1575.5,1486.5,1542,1446,1808,2501,3774,3251,4313,2417.5,2265.5,1774.125,1399.0834,1371.375,1359,1374,1310,2962.15416666667,3128.9375,3049.79166666667,2952.41666666667,4385.4583,3682.62495,3236,3086.33333333333,2794,2818.33333333333,2580,488,407,3597,3124.5,4652.00347515629,5071.12634002567,4691.52641813938,2747.16233658744,3217.53051980578,3998.48562462114,2664.94717437354,3708.70438292189,4289.71199694724,2498.5281988479,2494.02702750073,2482.21281729569,2665.83489741257,3446.24947889123,3446.24947889123,4569.90319584899,4418.98299757984,4060.27564026414,1386.14844240944,2402.50668430255,1973.96790803188,4035.76320833832,4022.78292038326,5424.66542433523,2974.2652143174,1516.93063318408,1546.57546284451,1552.1534787976,1491.73317534746,1585.66943349071,1585.92347963463,1947.89819874013,2404.12398545884,3791.52840380166,3282.20748326018,4433.96845907808,2414.3265457157,2282.83519195881,1769.44546210235,1456.26914989251,1403.59657521895,1410.10235466468,1168.3052765773,1220.53959976039,1246.73232149926,2938.09367340474,3166.61084550475,3252.40059332298,2839.72647023303,4533.57789093602,3807.33666016189,3749.3951329095,3234.05507912533,2945.82009757814,2946.53729197698,2760.94749228391,551.156868435051,409.679082940974,3644.84533282604,3374.71805521064
18,2001-07-01,5058.375,5707.0835,4720.1333,2982.2024,3866.3,4344.147,2532,4471.8,4947.8335,2698,2775.6667,2754,2555,3830,3830,3506.5,4095.5,1113.25,2033,1624,3566.16666666667,3533.91666666667,5313.5,2467.5,1452.125,1492.75,1451.75,1405.875,1516,974,2009,2285,4337,4005,5075,2891,2723,2032.5,1629.3334,1471.5,1489,1096,1101,2808.1125,2922.5625,2864.16666666667,2773.83333333333,3862,3279,3429,3086.33333333333,2794,2818.33333333333,2580,505,317,3597,3665,4861.25313938408,5510.14062706394,4909.28998696723,3027.5054104988,3714.70357211322,4374.49425542618,2858.41598242915,4339.00850118509,5026.91136322362,2926.90031284629,2892.19742474301,2898.12396958983,2843.97119221002,3697.61911773966,3697.61911773966,5367.26255620309,4513.84746071798,4213.99820446705,1278.47034308939,2282.09765357649,1842.0233043732,3426.1730079174,3400.73938009969,5183.31450473906,2631.9467618014,1487.88628331081,1502.95602116335,1482.80065941216,1434.40918801178,1647.92110381972,1807.25969782634,2254.63005207844,2703.06518492317,4158.48149936864,3591.32338940673,4748.8303343326,2383.14954255382,2337.94874324291,1817.23799229062,1443.17813362443,1341.00495998595,1363.58259994552,1120.25046596172,1206.70787621435,1198.89136722814,2458.19319818324,2614.36924492336,2562.96308564171,2482.15810366644,3624.30639976577,3081.55267184258,2912.02719997963,2772.07821088118,2507.52449036188,2525.81719105542,2321.60240839509,554.876761351878,403.028050932058,3545.39115321,3334.89453235789
19,2001-08-01,5125.333,5937.2085,2465,3106,4112.1,4468.68,3199.1292,6117,6034,3416.0715,3287.524,3337.75,3213.5417,3381.125,3381.125,4426.2,4176.8,1074,2262.83334285714,1840.4762,2716,2559,4599,2416,1443,1374,1359.1666,1349.8334,1726,2071,2851,3227,4553.5,4002.5,5143.5,2054,2105,1585,1368,1169,1292,1195.75,1219.5,1717.8,1829.5,1660,1653,2642.3333,2176.6667,1998.1666,1905,1565,1562,1389,625,439.5,3399.3333,3151.25,5059.26820523239,5931.52097538331,5186.55982366344,3129.86201529024,4170.60561112729,4635.86770809855,3165.50879926694,4831.92744166577,5616.28794793441,3328.34533942912,3231.13580137119,3275.71921080158,3010.1579638466,3572.09550871687,3572.09550871687,5645.0734590206,4522.08534461093,4274.03054387448,1199.75608355677,2166.62356412381,1708.48611804477,2812.62439436317,2744.76986626607,4881.29168361061,2418.61670919058,1461.92526475714,1461.22919576052,1440.95137240526,1399.74583990164,1815.58492690496,1975.33131242072,2564.24981913339,2936.36801640916,4329.52761028242,3613.6229143032,4655.53370516037,2394.59212679958,2368.0441310376,1853.01304261025,1384.47098476268,1297.9488699405,1306.63445649427,1048.53858476698,1168.59340854677,1142.65858546141,2005.13896027391,2081.49198734743,2010.01209497688,2150.05238779054,2867.59361967847,2457.87637843923,2292.32642511171,2623.02287208803,2442.19060057484,2412.04025867095,2278.11978117309,589.073961588068,410.253554517449,3438.01730601222,3305.91491001415
20,2001-09-01,6439.5,7060,5709,4783.6665,5766,5032.5,5122,5468.5,5842,5762,5665,5920,5123,4508.5,4508.5,4831.5,4559.5,1275.375,2142,1508,2060.5,2094.5,4628.3335,2197.6667,1479.6666,1479,1471,1421.5,2115,2488,3105,3532,4181,3473,4635,2433,2454,2020,1267,1273,1180,1136,1066,1411.875,1478.875,1380,1811.5,1576.75,1788.75,1223.6666,2027,1825,1787,1788,625,439.5,3399.3333,3340.3333,5082.94148265138,6036.01823628414,5451.12727780175,3231.65129181104,3963.83667922574,4671.32566209299,3339.41451353631,4771.17030493677,5097.09519644563,3339.25372528758,3241.24884143763,3239.67368146427,3110.04310097672,3476.19806650467,3476.19806650467,5607.27368509466,4479.00684085829,4318.43656134172,1322.14055773897,2050.72548245892,1625.96195367768,2313.69223283181,2229.74230894332,4673.50678131962,2399.43789040326,1452.95960645828,1451.87839230421,1429.55210230598,1397.80453854976,1974.08849663788,2040.70574017829,2675.99748827045,3001.22751734566,3620.7214310426,3193.02780379954,4002.3573615136,2383.24424874519,2297.42996576757,1807.89225002904,1253.61387058505,1237.31644375505,1215.30623831406,995.191839768369,1149.06317210841,1096.55535136794,1957.49085113052,2039.64286792668,1888.84684154695,2027.38330505668,2339.187264979,1930.4292663445,1865.35184628954,2617.61361784553,2503.47970260911,2405.67676193503,2373.20047361374,651.872947582597,446.640415199764,3354.06192332015,3233.34385608534
21,2001-10-01,5181.6665,6386,5593.6665,4989.5,5566.5,6259,4056,5162.5,6147.5,5505,4845,5020,3224.9304,3498.2363,3498.2363,4144.5,4325,1954.8334,1837.5,1544,1928,1722,4388.5,2391,1420.6666,1424.8334,1417.3334,1378.6666,2376.5,1853.5,2697.5,2799.5,1874,1980,2428,2485.5,2290.75,1797.375,1123.4667,1208.1,1178.8,1159.625,1055.375,1621.5,1547,1566,1781,1938,1590.25,1733.5,3195.5,3171.3,2969.8,3088.4,710,462,3057,2973,5014.53428795519,5951.82805965021,5660.01988233009,3251.87738297694,3850.03011031157,4607.77150533499,3387.76551776177,4508.61714455933,4455.89619087579,3333.02081675386,3220.72504692242,3202.3103154212,3125.80775908735,3375.43684964387,3375.43684964387,5180.80226486862,4361.11643082196,4262.11462679415,1536.10700015324,1965.12047394188,1565.89622254263,2125.31586441373,2067.99109705816,4690.53830830467,2566.47242630622,1438.18070710569,1482.37924652459,1441.33315341912,1413.64546322779,1972.18946359973,1840.34376250157,2482.21758524807,2799.28544770833,2934.57795125832,2620.12378152036,3192.52627758134,2456.70301441286,2209.3250811727,1763.8573809831,1069.09765756759,1183.82206752153,1112.25815911631,927.590434889856,1126.52789126952,1027.03134886707,2411.95452263716,2472.17974618785,2275.47513611044,2278.11079863514,2084.07891630283,1796.74958514813,1764.15639035787,3120.71508866694,3107.15778852211,2914.35983166194,3030.35169937388,705.843956848852,486.303594870063,3350.99819587354,3211.56895820535
22,2001-11-01,4749.5,5539.5,5728,3428.2,3805,4447,2986,2998.3333,3263.3333,3450.5,3339.5,3276,3016,3289,3289,4627,4248.5,1818,1758.3334,1609.3334,1784.6666,1824.6666,4933,2847.6667,1493.1666,1599.5,1490.6666,1506.6666,1880.5,1581,1937,2395,1785,1958.5,2143,2564,1881,1552,886,1141,947,1088.1666,970.5,3283.69583333333,3256.28475,3115.61108333333,3006.7,2005,1382,1660,2043,1952,1613,1406,797,572,3544,3383,4862.05089970303,5650.17851446834,5599.77208394491,3382.33428821852,3703.81451752354,4442.9813146446,3302.41068197927,3501.07098485608,3529.41779559963,3403.32889855732,3281.47712250873,3217.58512312025,2981.81598821259,3242.55884743207,3242.55884743207,4386.2229861503,4085.93171521173,3998.72145261201,1749.36959884622,1963.70896249,1556.35082181859,2319.2509671673,2274.03236784862,4881.2108830559,2926.35392849492,1384.10106542414,1487.09610663456,1444.14948699419,1391.57873201697,1801.52486150329,1557.53391678939,2061.36217784712,2352.43049932026,2121.62760439783,2087.22755621234,2421.22008496673,2501.78890767217,2149.69112062932,1739.35496218186,922.259945833387,1136.7331283007,1050.63173379442,897.565872034021,1113.64739653675,988.715454543332,3261.00177318323,3247.70850426157,3071.28190445457,2914.59159287596,2264.79960226858,1994.59541956811,2120.36080843749,3540.85011093591,3635.40346731382,3442.76148710165,3661.32943421953,741.160451279698,508.986137022803,3384.06093779878,3192.04213186501
23,2001-12-01,4791,5050,5508,2706.5833,3283.25,4153.7144,2875.625,2341.5,2645.5,2591,2390.5,2488.5,2720,2955,2955,3645.8333,3501.1667,1944.7142,2071,1313,3024.83332,3000.43332,5053,3396,1265.5,1491.125,1383.25,1364,1310,1084,1347,1647,1683.5,1748.5,2006,2350.3333,2146.6667,1719,467,986,986,1032.5,744.5,4811,4655.8335,4333,5136,2746.18055,2509.77778333333,2710.0476,5545,5721,5311,5843,753.5,517,3405.3333,3160.3333,4559.27833086164,5070.2472867133,5503.62983043964,2857.13049035472,3488.7072451058,4143.75301328232,2906.82935116454,2663.33519950899,2794.42466224529,2844.94068613623,2835.58888515908,2735.17446533366,2741.14294218599,2982.44884978371,2982.44884978371,3536.07326637516,3805.67734745851,3664.23258863124,1871.78719478222,2129.41284751204,1616.41654798703,2700.36273994845,2684.1490084179,5183.56960390905,3412.78025307743,1338.89414324441,1468.79013599665,1454.42434083337,1346.03740802882,1556.50072134353,1325.3172330019,1706.52105160366,1966.62398644479,1720.68078317799,1847.32472706886,2118.24474390645,2597.12245567631,2127.09526483914,1849.93389256509,925.160481659045,1179.27979946524,1082.08533255039,951.423399728287,1199.73411005235,1089.20124505219,4178.29370455074,4140.54248267167,3962.27517532593,3229.95450028146,2847.6969237034,2309.24552216895,2790.04366796017,3884.3280922968,4044.83736778619,3833.87420951202,4094.2918562318,759.796377559001,524.382962118729,3462.52075129045,3189.52939215322
24,2002-01-01,3764,4298,5379.3804,2404,3685.6428,3802.75,2655.3333,2215,2470,2204,2204,2240,2381.3333,2595.6667,2595.6667,3427.8572,3212.1428,1955.5,2365.30556666667,1771.72223333333,3102.04165,3110.79165,5797,4119.5,1232,1370,1505.25,1197.75,1226,1113,1488,1710,1537.5,1723.5,1935.5,2705.6667,2127.6667,1913.3334,934.25,1170,1064,1250.1666,1193.1666,5056,4969.5,4909.6665,4652,4180,2684.04166666667,3845,4457.5,4793.5,4576,5016,753.5,517,3615,3125,4351.18946747221,4720.47886371358,5388.57586803891,2467.88819670536,3139.18112226058,3883.75003598565,2670.44811612309,2257.78501828682,2513.4427326724,2615.65651916894,2843.79010847777,2503.38490667362,2559.12959681472,2770.25867036352,2770.25867036352,2638.73978952719,3506.9798931913,3334.11580314572,1799.06331295169,2475.1765533902,1752.35116528397,3204.34096154361,3217.97929965266,5416.37166376261,3729.79758286647,1308.87132395719,1422.71622325909,1446.98043333394,1277.77926569129,1388.88802711519,1206.84181624421,1506.54155881874,1703.46834710886,1822.11752225704,1923.43102050332,2223.12447604532,2744.70660526504,2256.32149761653,2210.28606599804,1043.7112565017,1331.7971363058,1237.89969417569,1171.42663324724,1418.49926208994,1357.64133699014,4708.63392564786,4655.82721771305,4468.46327389863,3509.40754450479,3200.86728757087,2771.38479056701,3134.1758117264,4431.18474960272,4747.2205739073,4458.89448026057,4940.93346954118,761.62266011452,527.121608289199,3496.00965637182,3181.11961657268
25,2002-02-01,4309,4479.5,5148,2043,2519.75,3619.75,2425,2067.6667,2256.6667,2887.9167,3096.653,2674.75,2517.0667,2725.8667,2725.8667,3335.3333,3179.5,1581.125,3260,2489,6635,6802,5598.5,4185,1396.3334,1395.8334,1467,1261.1666,1482,1249.5,1528.5,1527.5,2162.2,2056.5,2635.4,3055.6667,2441.6667,2831.1667,1433.625,1707.75,1581,1959,2089.1667,5084,5057,4845,3575.86111666667,4135,4432,5093,3686.1,3684.7,3043,3372.5,753.5,517,3405.3333,3160.3333,4127.1870258057,4506.86686628498,5261.78204583022,2183.13235541292,2844.76319549593,3667.01837826367,2500.57458858994,2124.95058180165,2356.20206942403,2490.07739376434,3044.11619198702,2368.73680943952,2468.76108136041,2656.17034191592,2656.17034191592,2603.55189103376,3506.36293628392,3304.09207730862,1693.48411691817,2744.05586600517,1901.12108120227,3725.68288785113,3744.44304336938,5564.56296809434,3823.72468996221,1313.17665230577,1412.92159899063,1429.00043256467,1239.54934481221,1348.29969503877,1200.54726467166,1488.03934037434,1632.63092541172,1970.15910276003,2101.72227831193,2417.35181917415,2930.0842388867,2478.29765432405,2727.29503710126,1418.17159227102,1682.03467553333,1571.0353033378,1463.37380767662,1696.27876261368,1657.50349741966,4744.95742504208,4720.23432275359,4515.16353250147,3817.50970549239,3392.12757162206,3049.05406859422,3383.78660499283,3818.66724658625,3890.57805093038,3604.50758622077,3696.003338214,794.789963178207,556.790288338035,3504.99682409635,3189.20307053801
26,2002-03-01,3939.5,4623.5,5431,2184.4,2506.5,3535.6667,2500.75,2061,2283,2248,3565.25,2056.6667,2281,2338.6667,2338.6667,2412,2248,1596.75,3123,2167,4124.2222,4197.55553333333,5581,3545,1028.75,1073.25,1159.5,1014,1258,1230,1367,1540,3931,2872,4664.5,3151.5,2793.25,3323.875,1117,1280,1143,1959,2089.1667,4367.1665,4433.1665,4218,3866,3218.70833333333,3689,3417,3148,2995,2810.5,2451.5,797,572,3579.5,3254,4041.87480014073,4426.89692373453,5126.00500709321,1926.84381289248,2579.63638086829,3548.18837446899,2422.55562450715,2228.2055810758,2457.67392156211,2801.89434735674,3433.56777780824,2679.02441577894,2514.0714960717,2683.52475363273,2683.52475363273,3116.58430182021,3684.12985972222,3486.09985168159,1538.83759225522,2933.26579742411,2036.76959298926,4112.80828826107,4107.98862175235,5557.76874756229,3748.75945533523,1344.11988138629,1425.51882601175,1412.19014296244,1254.6462936785,1401.55410944613,1244.90428805562,1535.50548159815,1673.34248035388,2120.56007711754,2231.17349968413,2597.60634490716,3107.15771752032,2774.21755557799,3390.83331157149,1940.81181331304,2146.91368765043,1978.61684945144,1851.87162825885,1971.84413654759,1909.96300284999,4318.41772954484,4362.90497144386,4133.27369300275,3627.03052141303,3404.41097751084,3195.77984509633,3466.16086745185,3446.65950987079,3321.15386267608,3066.02074416911,2878.62305873807,880.200007155399,633.104429867264,3482.47471628193,3233.20636521128
27,2002-04-01,2529,3945.6667,4538,1381.625,2352.5,1950.5,1775.5,2063.5,2318.5,1329,2235.6667,967.3333,2733.0667,2895.4668,2895.4668,3878.8,3602.4,1372.25,2818,1989.66666666667,5294,5384,5532,3527,1340.75,1478,1444.5,1306.25,1547,1325,1820,1976.5,2247.6,2241.8,2765,3120,2048,2168,2348.7,2538.5,2392.2,1582,1769,3773.6667,3876.3333,3563.3333,3481.6667,2847,3222.25,3436.75,3237,2962,2818,2146,1082,811,3423.25,3299.25,4055.43686672549,4575.77125907271,5030.75720845487,2051.2523676702,2664.13799667549,3692.15591521157,2521.04651230508,2591.21553927801,2843.26194443209,3214.33959396185,3826.32504893292,3067.09518794652,2879.99342912149,2949.28115055258,2949.28115055258,3742.28444250049,3881.87807261556,3755.33343779892,1423.23175143482,2985.17572811671,2115.10802351491,4332.78734723031,4318.85214963954,5402.36407372098,3561.81186402258,1364.27620412762,1446.75716791375,1378.92709142725,1279.22509294228,1401.004741315,1259.35488408371,1559.83189921879,1707.4874520398,2226.07123432368,2353.14637116912,2726.36719989336,3246.31375960403,3105.12391580271,3966.86246821812,2493.83540518943,2664.81848575384,2400.41787837056,1998.56438347039,2069.62492582414,2049.95497684922,3712.32157431838,3842.16786284209,3555.02572623099,3321.09139481943,3142.84507741846,3244.50500537825,3195.90942733232,3177.86495421802,2890.29835167722,2705.87912300876,2353.78284560958,958.180537694832,699.483899657924,3429.27996256471,3259.37321204095
